BitQuan-main-19/COMPLETE_SUCCESS_REPORT_TH.md:238:16: unwrap(): 📅 Day 1-2: แก้ unwrap() ใน wallet + node
BitQuan-main-19/COMPLETE_SUCCESS_REPORT_TH.md:242:16: unwrap(): 📅 Day 3-4: แก้ unwrap() ใน consensus + mempool
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:28:24: unwrap(): - ⚠️ Reduce production unwrap() usage (358 → target <50)
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:206:14: unwrap(): - ⚠️ **358** unwrap() calls outside tests
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:207:13: panic!(...): - ⚠️ **11** panic!() calls outside tests
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:323:13: unwrap(): 1. **Reduce unwrap() usage in critical paths**
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:405:11: unwrap(): 1. Reduce unwrap() usage (critical)
BitQuan-main-19/MAINNET_READINESS_REPORT.md:19:20: unwrap(): - **Current:** 344 unwrap() in production code
BitQuan-main-19/SECURITY_SUMMARY_TH.md:79:16: unwrap(): **ปัญหา:** มี `unwrap()` เยอะ (358 จุด) ที่อาจทำให้ panic
BitQuan-main-19/SECURITY_SUMMARY_TH.md:86:19: unwrap(): **วิธีแก้:** แปลง unwrap() เป็น proper error handling
BitQuan-main-19/SECURITY_SUMMARY_TH.md:165:11: unwrap(): - [ ] แก้ unwrap() ใน critical paths (1-2 สัปดาห์)
BitQuan-main-19/SECURITY_SUMMARY_TH.md:191:14: unwrap(): ⚠️ **ต้องแก้ unwrap() ก่อน**
BitQuan-main-19/SECURITY_SUMMARY_TH.md:193:7: unwrap(): 1. ลด unwrap() จาก 358 → <50 จุด
BitQuan-main-19/SECURITY_SUMMARY_TH.md:200:22: unwrap(): สัปดาห์ที่ 1-2:  แก้ unwrap() ใน critical paths
BitQuan-main-19/SECURITY_SUMMARY_TH.md:258:15: unwrap(): 2. ⚠️ ต้องแก้ unwrap() ก่อน mainnet (2-3 สัปดาห์)
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:27: unwrap(): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:39: expect(...): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:55: panic!(...): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:196:37: expect(...): getrandom::getrandom(&mut salt).expect("OS RNG failure");  // ❌ Panics!
BitQuan-main-19/tools/unsafe_calls.rg.txt:480:51: unwrap(): crates/node/src/reward_engine.rs:152:            .unwrap()
BitQuan-main-19/tools/unsafe_calls.rg.txt:481:78: unwrap(): crates/node/src/reward_engine.rs:269:        let db = PoolDatabase::memory().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:482:78: unwrap(): crates/node/src/reward_engine.rs:290:        let db = PoolDatabase::memory().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:483:82: unwrap(): crates/node/src/reward_engine.rs:293:        engine.credit_miner("miner1", 1000).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:484:82: unwrap(): crates/node/src/reward_engine.rs:294:        engine.credit_miner("miner1", 2000).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:485:92: unwrap(): crates/node/src/reward_engine.rs:296:        let total = engine.get_miner_reward("miner1").unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:486:78: unwrap(): crates/node/src/reward_engine.rs:304:        let db = PoolDatabase::memory().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:487:108: unwrap(): crates/node/src/reward_engine.rs:310:        let reward = engine.record_block(&block, hash, 100, "miner1").unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:488:99: unwrap(): crates/node/src/reward_engine.rs:313:        let miner_reward = engine.get_miner_reward("miner1").unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:489:78: unwrap(): crates/node/src/reward_engine.rs:319:        let db = PoolDatabase::memory().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:490:93: unwrap(): crates/node/src/reward_engine.rs:325:        engine.record_block(&block, hash, 0, "miner1").unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:491:82: unwrap(): crates/node/src/reward_engine.rs:327:        let stats = engine.get_pool_stats().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:492:78: unwrap(): crates/node/src/reward_engine.rs:335:        let db = PoolDatabase::memory().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:493:51: unwrap(): crates/node/src/reward_engine.rs:340:            .unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:494:84: unwrap(): crates/node/src/reward_engine.rs:343:        let payouts = engine.list_payouts(10).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:495:69: expect(...): crates/node/src/wallet.rs:256:        let hrp = Hrp::parse(hrp_str).expect("network HRP is valid");
BitQuan-main-19/tools/unsafe_calls.rg.txt:496:77: expect(...): crates/node/src/wallet.rs:258:        bech32::encode::<Bech32m>(hrp, &data).expect("encoding with valid HRP/data")
BitQuan-main-19/tools/unsafe_calls.rg.txt:497:90: unwrap(): crates/node/src/wallet.rs:345:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:498:90: unwrap(): crates/node/src/wallet.rs:359:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:499:77: unwrap(): crates/node/src/wallet.rs:362:        let signature = keypair.sign(message).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:500:90: unwrap(): crates/node/src/wallet.rs:376:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:501:77: unwrap(): crates/node/src/wallet.rs:379:        let signature = keypair.sign(message).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:502:90: unwrap(): crates/node/src/wallet.rs:388:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:503:79: unwrap(): crates/node/src/wallet.rs:400:        let decoded = address::decode(&address).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:504:90: unwrap(): crates/node/src/wallet.rs:406:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:505:90: unwrap(): crates/node/src/wallet.rs:457:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:506:90: unwrap(): crates/node/src/wallet.rs:474:        let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:507:94: unwrap(): crates/node/src/wallet.rs:484:            let keypair = WalletKeypair::generate_dilithium3().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:508:89: unwrap(): crates/node/src/metrics.rs:96:        let mut last_times = self.last_block_time.write().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:509:93: unwrap(): crates/node/src/metrics.rs:100:            let mut durations = self.block_durations.write().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:510:84: unwrap(): crates/node/src/metrics.rs:154:        let durations = self.block_durations.read().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:511:69: expect(...): crates/node/src/address.rs:40:    let hrp = Hrp::parse(HRP_MAINNET).expect("built-in HRP is valid");
BitQuan-main-19/tools/unsafe_calls.rg.txt:512:73: expect(...): crates/node/src/address.rs:45:    bech32::encode::<Bech32m>(hrp, &data).expect("encoding with valid HRP/data")
BitQuan-main-19/tools/unsafe_calls.rg.txt:513:65: expect(...): crates/node/src/address.rs:146:    let hrp = Hrp::parse(prefix).expect("network HRP is valid");
BitQuan-main-19/tools/unsafe_calls.rg.txt:514:74: expect(...): crates/node/src/address.rs:151:    bech32::encode::<Bech32m>(hrp, &data).expect("encoding with valid HRP/data")
BitQuan-main-19/tools/unsafe_calls.rg.txt:515:79: unwrap(): crates/node/src/address.rs:164:        let decoded = decode_bech32m(&address).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:516:69: expect(...): crates/node/src/address.rs:172:        let info = inspect(&address).expect("address should validate");
BitQuan-main-19/tools/unsafe_calls.rg.txt:517:81: unwrap(): crates/node/src/address.rs:181:        let hrp = Hrp::parse(HRP_MAINNET_LEGACY).unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:518:91: expect(...): crates/node/src/address.rs:183:        let legacy = bech32::encode::<Bech32m>(hrp, &hash).expect("encode legacy");
BitQuan-main-19/tools/unsafe_calls.rg.txt:519:68: expect(...): crates/node/src/address.rs:184:        let info = inspect(&legacy).expect("legacy address should validate");
BitQuan-main-19/tools/unsafe_calls.rg.txt:520:86: unwrap(): crates/node/src/address.rs:194:            bech32::encode::<Bech32m>(Hrp::parse("x").unwrap(), &hash).expect("encode");
BitQuan-main-19/tools/unsafe_calls.rg.txt:520:103: expect(...): crates/node/src/address.rs:194:            bech32::encode::<Bech32m>(Hrp::parse("x").unwrap(), &hash).expect("encode");
BitQuan-main-19/tools/unsafe_calls.rg.txt:521:59: unwrap(): crates/node/src/main.rs:1427:        let s = store.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:522:63: unwrap(): crates/node/src/main.rs:1471:            let s = store.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:523:63: unwrap(): crates/node/src/main.rs:1492:            let s = store.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:524:63: unwrap(): crates/node/src/main.rs:1531:            let s = store.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:525:67: unwrap(): crates/node/src/main.rs:1646:            let mut s = store.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:526:47: expect(...): crates/node/src/main.rs:1679:                .expect("history always contains at least the mined block")
BitQuan-main-19/tools/unsafe_calls.rg.txt:527:70: unwrap(): crates/node/src/main.rs:2421:            let store_locked = s.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:528:82: unwrap(): crates/node/src/main.rs:2446:                        let store_locked = s.lock().unwrap();
BitQuan-main-19/tools/unsafe_calls.rg.txt:529:79: expect(...): crates/node/src/main.rs:3509:            balance = balance.checked_add(value).expect("should not overflow");
BitQuan-main-19/tools/unsafe_calls.rg.txt:530:71: expect(...): crates/node/src/main.rs:3521:            count = count.checked_add(1).expect("should not overflow");
BitQuan-main-19/tools/p0_unwrap_scan.txt:1:76: expect(...): crates/crypto/src/wallet/kdf.rs:68:        getrandom::getrandom(&mut salt).expect("OS RNG failure");
BitQuan-main-19/tools/p0_unwrap_scan.txt:2:89: unwrap(): crates/crypto/src/wallet/kdf.rs:114:        let key1 = kdf.derive_key(&password, &salt).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:3:89: unwrap(): crates/crypto/src/wallet/kdf.rs:115:        let key2 = kdf.derive_key(&password, &salt).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:4:90: unwrap(): crates/crypto/src/wallet/kdf.rs:127:        let key1 = kdf.derive_key(&password, &salt1).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:5:90: unwrap(): crates/crypto/src/wallet/kdf.rs:128:        let key2 = kdf.derive_key(&password, &salt2).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:6:84: unwrap(): crates/consensus/src/fork_edge_tests.tmp:7:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:7:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:13:        fc.add_block(a1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:8:96: unwrap(): crates/consensus/src/fork_edge_tests.tmp:18:        let (is_new_tip, reorg) = fc.add_block(b1).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:9:85: unwrap(): crates/consensus/src/fork_edge_tests.tmp:29:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:10:86: unwrap(): crates/consensus/src/fork_edge_tests.tmp:35:            fc.add_block(header.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:11:82: unwrap(): crates/consensus/src/fork_edge_tests.tmp:52:                fc.add_block(header).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:12:85: unwrap(): crates/consensus/src/fork_edge_tests.tmp:62:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:13:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:67:        fc.add_block(a1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:14:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:71:        fc.add_block(a2.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:15:70: unwrap(): crates/consensus/src/fork_edge_tests.tmp:75:        fc.add_block(a3).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:16:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:81:        fc.add_block(b1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:17:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:85:        fc.add_block(b2.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:18:78: unwrap(): crates/consensus/src/fork_edge_tests.tmp:89:        fc.add_block(b3.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:19:96: unwrap(): crates/consensus/src/fork_edge_tests.tmp:93:        let (is_new_tip, reorg) = fc.add_block(b4).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:20:79: expect(...): crates/crypto/src/rng/rng_impl.rs:126:        let mut rng = RngService::new().expect("entropy available");
BitQuan-main-19/tools/p0_unwrap_scan.txt:21:73: expect(...): crates/crypto/src/rng/rng_impl.rs:127:        let bytes = rng.bytes(32).expect("generated bytes");
BitQuan-main-19/tools/p0_unwrap_scan.txt:22:75: expect(...): crates/crypto/src/rng/rng_impl.rs:133:        let rng = RngService::new().expect("entropy available");
BitQuan-main-19/tools/p0_unwrap_scan.txt:23:74: expect(...): crates/crypto/src/rng/rng_impl.rs:136:        let a = stream_a.bytes(32).expect("a bytes");
BitQuan-main-19/tools/p0_unwrap_scan.txt:24:74: expect(...): crates/crypto/src/rng/rng_impl.rs:137:        let b = stream_b.bytes(32).expect("b bytes");
BitQuan-main-19/tools/p0_unwrap_scan.txt:25:83: expect(...): crates/crypto/src/rng/rng_impl.rs:144:            let mut rng = RngService::new().expect("entropy available");
BitQuan-main-19/tools/p0_unwrap_scan.txt:26:81: expect(...): crates/crypto/src/rng/rng_impl.rs:147:                let value = rng.bytes(16).expect("sample");
BitQuan-main-19/tools/p0_unwrap_scan.txt:27:77: expect(...): crates/crypto/src/rng/rng_impl.rs:158:        let first = RngService::new().expect("seeded");
BitQuan-main-19/tools/p0_unwrap_scan.txt:28:78: expect(...): crates/crypto/src/rng/rng_impl.rs:163:        let second = RngService::new().expect("seeded");
BitQuan-main-19/tools/p0_unwrap_scan.txt:29:67: unwrap(): crates/consensus/src/utxo.rs:405:        utxo_set.add_utxo(entry).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:30:47: unwrap(): crates/consensus/src/utxo.rs:424:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:31:47: unwrap(): crates/consensus/src/utxo.rs:450:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:32:47: unwrap(): crates/consensus/src/utxo.rs:473:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:33:47: unwrap(): crates/consensus/src/utxo.rs:498:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:34:99: unwrap(): crates/consensus/src/utxo.rs:501:        let result = utxo_set.apply_transaction(&tx, 101, false).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:35:47: unwrap(): crates/consensus/src/utxo.rs:680:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:36:47: unwrap(): crates/consensus/src/utxo.rs:707:            .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:37:108: unwrap(): crates/crypto/src/wallet/encryption.rs:154:        let encrypted = encryptor.encrypt(plaintext, &password).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:38:109: unwrap(): crates/crypto/src/wallet/encryption.rs:155:        let decrypted = encryptor.decrypt(&encrypted, &password).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:39:108: unwrap(): crates/crypto/src/wallet/encryption.rs:166:        let encrypted = encryptor.encrypt(plaintext, &password).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:40:86: unwrap(): crates/consensus/src/script.rs:334:        let result = interp.execute(&script, &[]).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:41:86: unwrap(): crates/consensus/src/script.rs:345:        let result = interp.execute(&script, &[]).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:42:73: unwrap(): crates/consensus/src/script.rs:357:        interp.execute(&script, &[]).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:43:73: unwrap(): crates/consensus/src/script.rs:378:        interp.execute(&script, &[]).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:44:69: unwrap(): crates/consensus/src/script.rs:414:            interp.push(vec![1]).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:45:71: unwrap(): crates/crypto/src/wallet/keystore.rs:116:        let temp = tempdir().unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:46:122: unwrap(): crates/crypto/src/wallet/keystore.rs:121:        let keystore = Keystore::new(&private, &password, "bq1testaddr".into()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:47:79: unwrap(): crates/crypto/src/wallet/keystore.rs:122:        keystore.save_to_file(&path).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:48:95: unwrap(): crates/crypto/src/wallet/keystore.rs:124:        let loaded = Keystore::load_from_file(&path).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:49:90: unwrap(): crates/crypto/src/wallet/keystore.rs:127:        let unlocked = loaded.unlock(&password).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:50:115: unwrap(): crates/crypto/src/wallet/keystore.rs:135:        let keystore = Keystore::new(&private, &password, "addr".into()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:51:81: expect(...): crates/consensus/src/bin/devnet_sim.rs:129:            let prev = blocks.last().expect("genesis block present");
BitQuan-main-19/tools/p0_unwrap_scan.txt:52:91: unwrap(): crates/consensus/src/sighash.rs:149:        let original = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:53:90: unwrap(): crates/consensus/src/sighash.rs:151:        let mutated = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:54:91: unwrap(): crates/consensus/src/sighash.rs:159:        let original = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:55:90: unwrap(): crates/consensus/src/sighash.rs:161:        let mutated = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:56:46: unwrap(): crates/consensus/src/sighash.rs:171:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:57:46: unwrap(): crates/consensus/src/sighash.rs:176:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:58:46: unwrap(): crates/consensus/src/sighash.rs:181:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:59:46: unwrap(): crates/consensus/src/sighash.rs:186:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:60:88: unwrap(): crates/consensus/src/sighash.rs:200:        let hash1 = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:61:88: unwrap(): crates/consensus/src/sighash.rs:201:        let hash2 = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:62:127: unwrap(): crates/consensus/src/sighash.rs:212:        let mainnet_hash = transaction_sighash(&tx, &ctx_for_network(NetworkId::Mainnet)).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:63:46: unwrap(): crates/consensus/src/sighash.rs:217:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:64:46: unwrap(): crates/consensus/src/sighash.rs:222:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:65:46: unwrap(): crates/consensus/src/sighash.rs:227:        .unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:66:87: unwrap(): crates/consensus/src/sighash.rs:277:        let hash = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:67:88: unwrap(): crates/consensus/src/sighash.rs:288:        let hash2 = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:68:54: panic!(...): crates/consensus/src/sighash.rs:337:            _ => panic!("Expected network mismatch invalid error"),
BitQuan-main-19/tools/p0_unwrap_scan.txt:69:54: panic!(...): crates/consensus/src/sighash.rs:356:            _ => panic!("Expected genesis mismatch invalid error"),
BitQuan-main-19/tools/p0_unwrap_scan.txt:70:91: unwrap(): crates/consensus/src/sighash.rs:369:        let _hash1 = transaction_sighash(&tx1, &ctx1).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:71:95: unwrap(): crates/consensus/src/sighash.rs:382:        let hash = transaction_sighash(&tx, &ctx_mainnet).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:72:96: unwrap(): crates/consensus/src/sighash.rs:388:        let hash2 = transaction_sighash(&tx, &ctx_mainnet).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:73:87: unwrap(): crates/consensus/src/sighash.rs:398:        let hash = transaction_sighash(&tx, &ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:74:97: unwrap(): crates/consensus/src/sighash.rs:412:        let main_hash = transaction_sighash(&tx, &main_ctx).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:75:58: panic!(...): crates/consensus/src/sighash.rs:419:            other => panic!("unexpected error: {other:?}"),
BitQuan-main-19/tools/p0_unwrap_scan.txt:76:86: unwrap(): crates/consensus/src/pow.rs:358:        let t1 = compact_to_target_bytes(0x1d00ffff).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:77:86: unwrap(): crates/consensus/src/pow.rs:359:        let t2 = compact_to_target_bytes(0x1f00ffff).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:78:74: unwrap(): crates/consensus/src/pow.rs:393:        let hash = engine.pow_hash(&hdr).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:79:74: unwrap(): crates/consensus/src/pow.rs:405:        let hash = engine.pow_hash(&hdr).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:80:82: unwrap(): crates/consensus/src/pow.rs:416:        let sha_hash = sha_engine.pow_hash(&hdr).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:81:80: unwrap(): crates/consensus/src/pow.rs:417:        let rx_hash = rx_engine.pow_hash(&hdr).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:82:74: unwrap(): crates/consensus/src/fork.rs:425:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:83:89: unwrap(): crates/consensus/src/fork.rs:432:        let (is_new_tip, reorg) = fc.add_block(block1).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:84:74: unwrap(): crates/consensus/src/fork.rs:445:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:85:95: unwrap(): crates/consensus/src/fork.rs:450:        let (is_tip_a1, reorg_a1) = fc.add_block(a1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:86:95: unwrap(): crates/consensus/src/fork.rs:456:        let (is_tip_a2, reorg_a2) = fc.add_block(a2.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:87:95: unwrap(): crates/consensus/src/fork.rs:464:        let (is_tip_b1, reorg_b1) = fc.add_block(b1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:88:95: unwrap(): crates/consensus/src/fork.rs:472:        let (is_tip_b2, reorg_b2) = fc.add_block(b2.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:89:85: unwrap(): crates/consensus/src/fork.rs:479:        let (is_new_tip, reorg) = fc.add_block(b3).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:90:65: unwrap(): crates/consensus/src/fork.rs:484:        let reorg_info = reorg.unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:91:66: unwrap(): crates/consensus/src/fork.rs:496:        fc.add_genesis(genesis).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:92:74: unwrap(): crates/consensus/src/fork.rs:510:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:93:71: unwrap(): crates/consensus/src/fork.rs:514:        fc.add_block(block1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:94:74: unwrap(): crates/consensus/src/fork.rs:526:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:95:74: unwrap(): crates/consensus/src/fork.rs:533:            fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:96:74: unwrap(): crates/consensus/src/fork.rs:557:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:97:74: unwrap(): crates/consensus/src/fork.rs:564:            fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:98:96: unwrap(): crates/consensus/src/fork.rs:573:            let (is_tip, reorg) = fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:99:64: unwrap(): crates/consensus/src/fork.rs:578:                let r = reorg.unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:100:74: unwrap(): crates/consensus/src/fork.rs:592:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:101:74: unwrap(): crates/consensus/src/fork.rs:599:            fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:102:74: unwrap(): crates/consensus/src/fork.rs:608:            fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:103:74: unwrap(): crates/consensus/src/fork.rs:617:            fc.add_block(block.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:104:74: unwrap(): crates/consensus/src/fork.rs:628:        fc.add_genesis(genesis.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:105:67: unwrap(): crates/consensus/src/fork.rs:633:        fc.add_block(a1.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:106:67: unwrap(): crates/consensus/src/fork.rs:637:        fc.add_block(a2.clone()).unwrap();
BitQuan-main-19/tools/p0_unwrap_scan.txt:107:67: unwrap(): crates/consensus/src/fork.rs:642:        fc.add_block(b1.clone()).unwrap();
